ECOAH11p	3hxccoa|h2o|hxc2coa
ECOAH4p	3hdcoa|dc2coa|h2o
ECOAH5p	3hddcoa|dd2coa|h2o
ECOAH6p	3htdcoa|h2o|td2coa
ECOAH7p	3hhdcoa|h2o|hdd2coa
ECOAH8p	3hodcoa|h2o|od2coa
EHGLAT	4h2oglt|akg|e4hglu|glu-L
EHGLATm	4h2oglt|akg|e4hglu|glu-L
EHGLATp	4h2oglt|akg|e4hglu|glu-L
ENO	2pg|h2o|pep
EPGALURSe	galur|h2o|pectin
EPISTAT_SC	coa|epist|epistest_SC|hdcoa|hexccoa|odecoa|pmtcoa|stcoa|tdcoa
EPISTESTH_SC	epist|epistest_SC|h|h2o|hdca|hdcea|hexc|ocdca|ocdcea|ttdca
EPISTESTH_SCe	epist|epistest_SC|h|h2o|hdca|hdcea|hexc|ocdca|ocdcea|ttdca
EPISTt	epist
EPMGH	epm|gal|h2o|man
ERGSTAT_SC	coa|ergst|ergstest_SC|hdcoa|hexccoa|odecoa|pmtcoa|stcoa|tdcoa
ERGSTESTH_SC	ergst|ergstest_SC|h|h2o|hdca|hdcea|hexc|ocdca|ocdcea|ttdca
ERGSTESTH_SCe	ergst|ergstest_SC|h|h2o|hdca|hdcea|hexc|ocdca|ocdcea|ttdca
ERGSTGLCT	ergst|ergst3glc|h|udp|udpg
ERGSTt	ergst
ERGSTter	ergst
ERGTETROLter	ergtetrol
ETHAK	adp|atp|etha|ethamp|h
ETHAPT_SC	12dgr_SC|cdpea|cmp|h|pe_SC
ETHAt	etha
ETOHt	etoh
ETOHtm	etoh
FA100tp	dca
FA120ACPH	ACP|ddca|ddcaACP|h|h2o
FA120ACPtm	ddcaACP
FA120tp	ddca
FA140ACPH	ACP|h|h2o|myrsACP|ttdca
FA140ACPtm	myrsACP
FA140COAabcp	adp|atp|h|h2o|pi|tdcoa
FA140tp	ttdca
FA141ACPH	ACP|h|h2o|tdeACP|ttdcea
FA141ACPtm	tdeACP
FA141COAabcp	adp|atp|h|h2o|pi|tdecoa
FA141tp	ttdcea
FA160ACPH	ACP|h|h2o|hdca|palmACP
FA160ACPtm	palmACP
FA160COAabcp	adp|atp|h|h2o|pi|pmtcoa
FA160tp	hdca
FA161ACPH	ACP|h|h2o|hdcea|hdeACP
FA161ACPtm	hdeACP
FA161COAabcp	adp|atp|h|h2o|hdcoa|pi
FA161tp	hdcea
FA180ACPH	ACP|h|h2o|ocdca|ocdcaACP
FA180ACPtm	ocdcaACP
FA180COAabcp	adp|atp|h|h2o|pi|stcoa
FA181ACPH	ACP|h|h2o|ocdcea|octeACP
FA181ACPtm	octeACP
FA181COAabcp	adp|atp|h|h2o|odecoa|pi
FA182ACPH	ACP|h|h2o|ocdcya|ocdcyaACP
FA182ACPtm	ocdcyaACP
FA182COAabcp	adp|atp|h|h2o|ocdycacoa|pi
FA240tp	ttc
FA260tp	hexc
FA80tp	octa
FACOAL100p	amp|atp|coa|dca|dcacoa|ppi
FACOAL120p	amp|atp|coa|ddca|ddcacoa|ppi
FACOAL140	amp|atp|coa|ppi|tdcoa|ttdca
FACOAL140p	amp|atp|coa|ppi|tdcoa|ttdca
FACOAL141	amp|atp|coa|ppi|tdecoa|ttdcea
FACOAL141p	amp|atp|coa|ppi|tdecoa|ttdcea
FACOAL160	amp|atp|coa|hdca|pmtcoa|ppi
FACOAL160p	amp|atp|coa|hdca|pmtcoa|ppi
FACOAL161	amp|atp|coa|hdcea|hdcoa|ppi
FACOAL161p	amp|atp|coa|hdcea|hdcoa|ppi
FACOAL180	amp|atp|coa|ocdca|ppi|stcoa
FACOAL181	amp|atp|coa|ocdcea|odecoa|ppi
FACOAL182	amp|atp|coa|ocdcya|ocdycacoa|ppi
FACOAL240p	amp|atp|coa|ppi|ttc|ttccoa
FACOAL260p	amp|atp|coa|hexc|hexccoa|ppi
FACOAL80p	amp|atp|coa|occoa|octa|ppi
FADFMNtm	fad|fmn
FALDH	Sfglutth|fald|gthrd|h|nad|nadh
FAO141p_even	accoa|coa|h|h2o|h2o2|nad|nadh|nadp|nadph|o2|tdecoa
FAO141p_odd	accoa|coa|h|h2o|h2o2|nad|nadh|o2|tdecoa
FAO161p_even	accoa|coa|h|h2o|h2o2|hdcoa|nad|nadh|nadp|nadph|o2
FAO161p_odd	accoa|coa|h|h2o|h2o2|hdcoa|nad|nadh|o2
FAO181p_even	accoa|coa|h|h2o|h2o2|nad|nadh|nadp|nadph|o2|odecoa
FAO181p_odd	accoa|coa|h|h2o|h2o2|nad|nadh|o2|odecoa
FAO182p_even/even	accoa|coa|h|h2o|h2o2|nad|nadh|nadp|nadph|o2|ocdycacoa
FAO182p_even/odd	accoa|coa|h|h2o|h2o2|nad|nadh|nadp|nadph|o2|ocdycacoa
FAO182p_odd/odd	accoa|coa|h|h2o|h2o2|nad|nadh|o2|ocdycacoa
FAO240p	accoa|coa|h|h2o|h2o2|nad|nadh|o2|stcoa|ttccoa
FAO80p	accoa|coa|h|h2o|h2o2|nad|nadh|o2|occoa
FAS100	co2|coa|dca|h|h2o|malcoa|nadp|nadph|octa
FAS100ACPm	ACP|co2|dcaACP|h|h2o|malACP|nadp|nadph|ocACP
FAS100COA	co2|coa|dcacoa|h|h2o|malcoa|nadp|nadph|occoa
FAS120	co2|coa|dca|ddca|h|h2o|malcoa|nadp|nadph
FAS120ACPm	ACP|co2|dcaACP|ddcaACP|h|h2o|malACP|nadp|nadph
FAS120COA	co2|coa|dcacoa|ddcacoa|h|h2o|malcoa|nadp|nadph
FAS140	co2|coa|ddca|h|h2o|malcoa|nadp|nadph|ttdca
FAS140ACPm	ACP|co2|ddcaACP|h|h2o|malACP|myrsACP|nadp|nadph
FAS140COA	co2|coa|ddcacoa|h|h2o|malcoa|nadp|nadph|tdcoa
FAS141	co2|coa|ddca|h|h2o|malcoa|nadp|nadph|o2|ttdcea
FAS141ACPm	ACP|co2|ddcaACP|h|h2o|malACP|nadp|nadph|o2|tdeACP
FAS160	co2|coa|h|h2o|hdca|malcoa|nadp|nadph|ttdca
FAS160ACPm	ACP|co2|h|h2o|malACP|myrsACP|nadp|nadph|palmACP
FAS160COA	co2|coa|h|h2o|malcoa|nadp|nadph|pmtcoa|tdcoa
FAS161	co2|coa|h|h2o|hdcea|malcoa|nadp|nadph|o2|ttdca
FAS161ACPm	ACP|co2|h|h2o|hdeACP|malACP|myrsACP|nadp|nadph|o2
FAS180	co2|coa|h|h2o|hdca|malcoa|nadp|nadph|ocdca
FAS180ACPm	ACP|co2|h|h2o|malACP|nadp|nadph|ocdcaACP|palmACP
FAS180COA	co2|coa|h|h2o|malcoa|nadp|nadph|pmtcoa|stcoa
FAS181	co2|coa|h|h2o|hdca|malcoa|nadp|nadph|o2|ocdcea
FAS181ACPm	ACP|co2|h|h2o|malACP|nadp|nadph|o2|octeACP|palmACP
FAS182ACPm	ACP|co2|h|h2o|malACP|nadp|nadph|o2|ocdcyaACP|palmACP
FAS240_L	co2|coa|h|h2o|malcoa|nadp|nadph|ocdca|ttc
FAS260	co2|coa|h|h2o|hexc|malcoa|nadp|nadph|ttc
FAS80ACPm_L	ACP|acACP|co2|h|h2o|malACP|nadp|nadph|ocACP
FAS80COA_L	accoa|co2|coa|h|h2o|malcoa|nadp|nadph|occoa
FAS80_L	accoa|co2|coa|h|h2o|malcoa|nadp|nadph|octa
FBA	dhap|fdp|g3p
FBA2	dhap|f1p|glyald
FBA3	dhap|e4p|s17bp
FBP	f6p|fdp|h2o|pi
FBP26	f26bp|f6p|h2o|pi
FCLTm	fe2|h|pheme|ppp9
FDH	co2|for|nad|nadh
FDNG	co2|for|h|q6|q6h2
FE2t	fe2
FE2utm	fe2
FECOSTAT_SC	coa|fecost|fecostest_SC|hdcoa|hexccoa|odecoa|pmtcoa|stcoa|tdcoa
FECOSTESTH_SC	fecost|fecostest_SC|h|h2o|hdca|hdcea|hexc|ocdca|ocdcea|ttdca
FECOSTESTH_SCe	fecost|fecostest_SC|h|h2o|hdca|hdcea|hexc|ocdca|ocdcea|ttdca
FECOSTt	fecost
FEtm	fe2
FKYNH	Lfmkynr|Lkynr|for|h|h2o
FMETTRSm	10fthf|fmettrna|h|mettrna|thf
FMNAT	atp|fad|fmn|h|ppi
